0.66000000	0.21109164	1.33837626	-0.04687500	-1.00000000	-1.00000000	-1.00000000	0.06127363	0.06489457	D2d
0.69000000	0.22094504	1.39416567	-0.04687500	-1.00000000	-1.00000000	-1.00000000	0.06067834	0.06775160	D2d
0.72000000	0.23028726	1.63907781	-0.04687500	-1.00000000	-1.00000000	-1.00000000	0.06131481	0.07053655	D2d
0.75000000	0.23985232	1.68423813	-0.04687500	-1.00000000	-1.00000000	-1.00000000	0.06115601	0.07542114	D2d
0.78000000	0.24975477	1.86240173	-0.04687500	-1.00000000	-1.00000000	-1.00000000	0.06082077	0.07515637	D2d
0.81000000	0.25912443	1.93201550	-0.04687500	-1.00000000	-1.00000000	-1.00000000	0.06130451	0.07981479	D2d
0.84000000	0.26914590	2.10816570	-0.04687500	-1.00000000	-1.00000000	-1.00000000	0.06152481	0.08730187	D2d
0.87000000	0.27857224	2.31419263	-0.04687500	-1.00000000	-1.00000000	-1.00000000	0.06164204	0.08750821	D2d
0.90000000	0.28834656	2.50697952	-0.04687500	-1.00000000	-1.00000000	-1.00000000	0.06075387	0.09365664	D2d
0.93000000	0.29800639	2.72726658	-0.04687500	-1.00000000	-1.00000000	-1.00000000	0.06157463	0.09667127	D2d
0.96000000	0.30779982	2.84067259	-0.04687500	-1.00000000	-1.00000000	-1.00000000	0.06069665	0.09602099	D2d
0.99000000	0.31776921	3.05211831	-0.04687500	-1.00000000	-1.00000000	-1.00000000	0.06136860	0.09653904	D2d
1.02000000	0.32739467	3.39853797	-0.04687500	-1.00000000	-1.00000000	-1.00000000	0.06122187	0.10031668	D2d
1.05000000	0.33714357	3.42300150	-0.04687500	-1.00000000	-1.00000000	-1.00000000	0.06132779	0.11484200	D2d
1.08000000	0.34716945	3.54131705	-0.04687500	-1.00000000	-1.00000000	-1.00000000	0.06175214	0.11179873	D2d
1.11000000	0.35745863	3.87327450	-0.04687500	-1.00000000	-1.00000000	-1.00000000	0.06217238	0.11198337	D2d
1.14000000	0.36792272	4.34512229	-0.04687500	-1.00000000	-1.00000000	-1.00000000	0.06109702	0.12054082	D2d
1.17000000	0.37815394	4.53011908	-0.04687500	-1.00000000	-1.00000000	-1.00000000	0.06246834	0.12333315	D2d
1.20000000	0.38866363	4.60589144	-0.04687500	-1.00000000	-1.00000000	-1.00000000	0.06266601	0.13236313	D2d
1.23000000	0.39977586	5.36212580	-0.04687500	-1.00000000	-1.00000000	-1.00000000	0.06260187	0.13556570	D2d
1.26000000	0.41066670	5.58798567	-0.04687500	-1.00000000	-1.00000000	-1.00000000	0.06298586	0.14382477	D2d
1.29000000	0.42244397	5.89460562	-0.04687500	-1.00000000	-1.00000000	-1.00000000	0.06374543	0.14644537	D2d
1.32000000	0.43456705	7.46729195	-0.04687500	-1.00000000	-1.00000000	-1.00000000	0.06399060	0.16319505	D2d
1.35000000	0.44896109	8.21269926	-0.04687500	-1.00000000	-1.00000000	-1.00000000	0.06435440	0.17489009	D2d
1.38000000	0.47431401	22.46986106	-0.04687500	-1.00000000	-1.00000000	-1.00000000	0.06897002	0.28180017	D2d
1.41000000	0.52038818	29.53909971	-0.04687500	-1.00000000	-1.00000000	-1.00000000	0.08720231	0.83108341	D2d
1.44000000	0.56056864	28.07037689	-0.04687500	-1.00000000	-1.00000000	-1.00000000	0.14679625	2.84614390	D2d
1.47000000	0.78594441	648.61730655	-0.04687500	-1.00000000	-1.00000000	-1.00000000	0.99468339	65.22567442	D2d
1.50000000	0.86244251	10.01647942	-0.04687500	-1.00000000	-1.00000000	-1.00000000	1.21962760	0.30754915	D2d
1.53000000	0.88551511	7.39574776	-0.04687500	-1.00000000	-1.00000000	-1.00000000	1.26173193	0.23853119	D2d
1.56000000	0.90175870	7.05679934	-0.04687500	-1.00000000	-1.00000000	-1.00000000	1.29124875	0.17429801	D2d
1.59000000	0.91243912	5.71143758	-0.04687500	-1.00000000	-1.00000000	-1.00000000	1.30801700	0.13395728	D2d
1.62000000	0.91455748	4.78407974	-0.04687500	-1.00000000	-1.00000000	-1.00000000	1.30525995	0.09873029	D2d
1.65000000	0.92253720	4.41769554	-0.04687500	-1.00000000	-1.00000000	-1.00000000	1.31453672	0.07998889	D2d
1.68000000	0.93051691	6.47066077	-0.04687500	-1.00000000	-1.00000000	-1.00000000	1.32794414	0.14946694	D2d
1.71000000	0.93977715	3.36512765	-0.04687500	-1.00000000	-1.00000000	-1.00000000	1.34238476	0.05345637	D2d
1.74000000	0.94077018	3.19346133	-0.04687500	-1.00000000	-1.00000000	-1.00000000	1.34106878	0.03751143	D2d
1.77000000	0.94304693	2.84143078	-0.04687500	-1.00000000	-1.00000000	-1.00000000	1.34192132	0.03655112	D2d
1.80000000	0.94577016	2.66231598	-0.04687500	-1.00000000	-1.00000000	-1.00000000	1.34315163	0.02993457	D2d
1.83000000	0.94672818	2.79863943	-0.04687500	-1.00000000	-1.00000000	-1.00000000	1.34092941	0.04127251	D2d
1.86000000	0.95089948	2.44606017	-0.04687500	-1.00000000	-1.00000000	-1.00000000	1.34637755	0.02888205	D2d
1.89000000	0.95354848	2.40060274	-0.04687500	-1.00000000	-1.00000000	-1.00000000	1.34850621	0.02880073	D2d
1.92000000	0.95534331	2.20962372	-0.04687500	-1.00000000	-1.00000000	-1.00000000	1.35059909	0.02657030	D2d
1.95000000	0.95731569	2.00612029	-0.04687500	-1.00000000	-1.00000000	-1.00000000	1.35115421	0.02226899	D2d
1.98000000	0.95983737	1.79951722	-0.04687500	-1.00000000	-1.00000000	-1.00000000	1.35406054	0.01602713	D2d
2.01000000	0.96139344	1.80079468	-0.04687500	-1.00000000	-1.00000000	-1.00000000	1.35520252	0.01548149	D2d
2.04000000	0.96279525	1.58439242	-0.04687500	-1.00000000	-1.00000000	-1.00000000	1.35710521	0.01403857	D2d
2.07000000	0.96415636	1.47691552	-0.04687500	-1.00000000	-1.00000000	-1.00000000	1.35771438	0.01303081	D2d
2.10000000	0.96467979	1.53758715	-0.04687500	-1.00000000	-1.00000000	-1.00000000	1.35697847	0.01463417	D2d
2.13000000	0.96616543	1.44105686	-0.04687500	-1.00000000	-1.00000000	-1.00000000	1.35882908	0.01170431	D2d
2.16000000	0.96724289	1.33694321	-0.04687500	-1.00000000	-1.00000000	-1.00000000	1.35940780	0.01088955	D2d
2.19000000	0.96794800	1.29051050	-0.04687500	-1.00000000	-1.00000000	-1.00000000	1.35965250	0.01364516	D2d
2.22000000	0.96934535	1.14524172	-0.04687500	-1.00000000	-1.00000000	-1.00000000	1.36132617	0.00927235	D2d
2.25000000	0.96994793	1.16337390	-0.04687500	-1.00000000	-1.00000000	-1.00000000	1.36138901	0.00976968	D2d
2.28000000	0.97065517	1.13786054	-0.04687500	-1.00000000	-1.00000000	-1.00000000	1.36161440	0.00921917	D2d
2.31000000	0.97142798	0.99588549	-0.04687500	-1.00000000	-1.00000000	-1.00000000	1.36217552	0.00775931	D2d
2.34000000	0.97198872	1.01156139	-0.04687500	-1.00000000	-1.00000000	-1.00000000	1.36234989	0.00808187	D2d
2.37000000	0.97257319	0.93697119	-0.04687500	-1.00000000	-1.00000000	-1.00000000	1.36247923	0.00709842	D2d
2.40000000	0.97305380	0.89143478	-0.04687500	-1.00000000	-1.00000000	-1.00000000	1.36273055	0.00766220	D2d
2.43000000	0.97348521	0.86162369	-0.04687500	-1.00000000	-1.00000000	-1.00000000	1.36291899	0.00697892	D2d
2.46000000	0.97400523	0.79638946	-0.04687500	-1.00000000	-1.00000000	-1.00000000	1.36319473	0.00654903	D2d
2.49000000	0.97433737	0.74950201	-0.04687500	-1.00000000	-1.00000000	-1.00000000	1.36337174	0.00663076	D2d
2.52000000	0.97471614	0.71967191	-0.04687500	-1.00000000	-1.00000000	-1.00000000	1.36349726	0.00632057	D2d
2.55000000	0.97509448	0.67822937	-0.04687500	-1.00000000	-1.00000000	-1.00000000	1.36364887	0.00613936	D2d
2.58000000	0.97544317	0.70695855	-0.04687500	-1.00000000	-1.00000000	-1.00000000	1.36396594	0.00547455	D2d
2.61000000	0.97574099	0.65137950	-0.04687500	-1.00000000	-1.00000000	-1.00000000	1.36387976	0.00581026	D2d
2.64000000	0.97601480	0.57817086	-0.04687500	-1.00000000	-1.00000000	-1.00000000	1.36405041	0.00553069	D2d
2.67000000	0.97633311	0.57661777	-0.04687500	-1.00000000	-1.00000000	-1.00000000	1.36420668	0.00526367	D2d
2.70000000	0.97651555	0.55058729	-0.04687500	-1.00000000	-1.00000000	-1.00000000	1.36427520	0.00469870	D2d
2.73000000	0.97676416	0.50907767	-0.04687500	-1.00000000	-1.00000000	-1.00000000	1.36456395	0.00465868	D2d
2.76000000	0.97700106	0.49745941	-0.04687500	-1.00000000	-1.00000000	-1.00000000	1.36447621	0.00483102	D2d
2.79000000	0.97723319	0.46424827	-0.04687500	-1.00000000	-1.00000000	-1.00000000	1.36464073	0.00421624	D2d
2.82000000	0.97736525	0.44964814	-0.04687500	-1.00000000	-1.00000000	-1.00000000	1.36468085	0.00427731	D2d
2.85000000	0.97752952	0.43109378	-0.04687500	-1.00000000	-1.00000000	-1.00000000	1.36471591	0.00433379	D2d
2.88000000	0.97771433	0.39714685	-0.04687500	-1.00000000	-1.00000000	-1.00000000	1.36488065	0.00385869	D2d
2.91000000	0.97784668	0.38449037	-0.04687500	-1.00000000	-1.00000000	-1.00000000	1.36480447	0.00419179	D2d
2.94000000	0.97798083	0.37833070	-0.04687500	-1.00000000	-1.00000000	-1.00000000	1.36491620	0.00414142	D2d
2.97000000	0.97812128	0.34077012	-0.04687500	-1.00000000	-1.00000000	-1.00000000	1.36499892	0.00393212	D2d
3.00000000	0.97824144	0.33226084	-0.04687500	-1.00000000	-1.00000000	-1.00000000	1.36497906	0.00360463	D2d
3.03000000	0.97838347	0.31588043	-0.04687500	-1.00000000	-1.00000000	-1.00000000	1.36523521	0.00340458	D2d
0.03000000	0.00875011	0.00264502	-0.09375000	-1.00000000	-1.00000000	-1.00000000	0.06076707	0.00316404	D2d
0.06000000	0.01851060	0.01071530	-0.09375000	-1.00000000	-1.00000000	-1.00000000	0.06142839	0.00590458	D2d
0.09000000	0.02769305	0.02596855	-0.09375000	-1.00000000	-1.00000000	-1.00000000	0.06050648	0.00934901	D2d
0.12000000	0.03739393	0.04369349	-0.09375000	-1.00000000	-1.00000000	-1.00000000	0.06087561	0.01246683	D2d
0.15000000	0.04637251	0.06933680	-0.09375000	-1.00000000	-1.00000000	-1.00000000	0.06071499	0.01604450	D2d
0.18000000	0.05533658	0.10102896	-0.09375000	-1.00000000	-1.00000000	-1.00000000	0.06097436	0.01746149	D2d
0.21000000	0.06509395	0.12927268	-0.09375000	-1.00000000	-1.00000000	-1.00000000	0.06090260	0.02049354	D2d
0.24000000	0.07438814	0.17096892	-0.09375000	-1.00000000	-1.00000000	-1.00000000	0.06047825	0.02326029	D2d
0.27000000	0.08354533	0.22138626	-0.09375000	-1.00000000	-1.00000000	-1.00000000	0.06075329	0.02715834	D2d
0.30000000	0.09310182	0.27896847	-0.09375000	-1.00000000	-1.00000000	-1.00000000	0.06110606	0.03098575	D2d
0.33000000	0.10225146	0.32045352	-0.09375000	-1.00000000	-1.00000000	-1.00000000	0.06025411	0.03171893	D2d
0.36000000	0.11182925	0.37873088	-0.09375000	-1.00000000	-1.00000000	-1.00000000	0.06122308	0.03518535	D2d
0.39000000	0.12061052	0.45426074	-0.09375000	-1.00000000	-1.00000000	-1.00000000	0.06069546	0.03783033	D2d
0.42000000	0.13004216	0.55158447	-0.09375000	-1.00000000	-1.00000000	-1.00000000	0.06036114	0.04095991	D2d
0.45000000	0.13936985	0.63896293	-0.09375000	-1.00000000	-1.00000000	-1.00000000	0.06096116	0.04547920	D2d
0.48000000	0.14878500	0.71888136	-0.09375000	-1.00000000	-1.00000000	-1.00000000	0.06065246	0.04837536	D2d
0.51000000	0.15816991	0.78515497	-0.09375000	-1.00000000	-1.00000000	-1.00000000	0.06091855	0.05021364	D2d
0.54000000	0.16757912	0.91427302	-0.09375000	-1.00000000	-1.00000000	-1.00000000	0.06097459	0.05548268	D2d
0.57000000	0.17666949	0.95571918	-0.09375000	-1.00000000	-1.00000000	-1.00000000	0.06097009	0.05719202	D2d
0.60000000	0.18599932	1.13338685	-0.09375000	-1.00000000	-1.00000000	-1.00000000	0.06081587	0.05616827	D2d
0.63000000	0.19543482	1.23530591	-0.09375000	-1.00000000	-1.00000000	-1.00000000	0.06096060	0.06277218	D2d
0.66000000	0.20481201	1.34409271	-0.09375000	-1.00000000	-1.00000000	-1.00000000	0.06078908	0.06514792	D2d
0.69000000	0.21412200	1.47387994	-0.09375000	-1.00000000	-1.00000000	-1.00000000	0.06113914	0.06897525	D2d
