1.80000000	0.47320886	3.98340574	0.00000000	-0.08333333	-0.08333333	-1.00000000	0.39300332	1.70657978	0.17175313	0.20055577	D2d
1.90000000	0.52017932	7.22893570	0.00000000	-0.08333333	-0.08333333	-1.00000000	0.51649538	2.73306424	0.17270256	0.30022764	D2d
2.00000000	0.58679793	7.40788721	0.00000000	-0.08333333	-0.08333333	-1.00000000	0.67774730	1.93659990	0.17233070	0.35977459	D2d
2.10000000	0.62649380	5.64636393	0.00000000	-0.08333333	-0.08333333	-1.00000000	0.76174261	1.27785395	0.17358898	0.43830509	D2d
2.20000000	0.66019662	5.00192901	0.00000000	-0.08333333	-0.08333333	-1.00000000	0.82569283	0.82281181	0.16991247	0.47302946	D2d
2.30000000	0.68853106	3.98727828	0.00000000	-0.08333333	-0.08333333	-1.00000000	0.87161398	0.57110425	0.17476821	0.49899769	D2d
2.40000000	0.70703299	3.73069809	0.00000000	-0.08333333	-0.08333333	-1.00000000	0.90246245	0.44161521	0.17377476	0.64836281	D2d
2.50000000	0.72035979	3.35972479	0.00000000	-0.08333333	-0.08333333	-1.00000000	0.92027368	0.38948260	0.16732450	0.68339502	D2d
2.60000000	0.73616053	2.68727576	0.00000000	-0.08333333	-0.08333333	-1.00000000	0.94725660	0.30969883	0.16855116	0.63742627	D2d
2.70000000	0.74652361	2.51496221	0.00000000	-0.08333333	-0.08333333	-1.00000000	0.96010233	0.31304230	0.16646297	0.63345416	D2d
2.80000000	0.75503710	2.35812471	0.00000000	-0.08333333	-0.08333333	-1.00000000	0.97294247	0.29072323	0.17397386	0.81002178	D2d
2.90000000	0.76558307	2.51941461	0.00000000	-0.08333333	-0.08333333	-1.00000000	0.99002434	0.30498704	0.16758917	0.73537291	D2d
3.00000000	0.77248597	2.31274659	0.00000000	-0.08333333	-0.08333333	-1.00000000	1.00260189	0.26989345	0.17030135	0.85052943	D2d
3.10000000	0.77797536	2.06519524	0.00000000	-0.08333333	-0.08333333	-1.00000000	1.00892875	0.23555198	0.16767468	0.81512121	D2d
3.20000000	0.78441801	2.23249600	0.00000000	-0.08333333	-0.08333333	-1.00000000	1.01830362	0.28204905	0.17054636	0.97132805	D2d
3.30000000	0.79083532	2.12028965	0.00000000	-0.08333333	-0.08333333	-1.00000000	1.03059031	0.25580766	0.17384232	1.00348791	D2d
3.40000000	0.79571264	1.99564086	0.00000000	-0.08333333	-0.08333333	-1.00000000	1.04124371	0.24183651	0.16812774	1.12170658	D2d
3.50000000	0.79900465	2.00170749	0.00000000	-0.08333333	-0.08333333	-1.00000000	1.04563178	0.24664230	0.16739060	1.05871943	D2d
3.60000000	0.80582299	1.70207756	0.00000000	-0.08333333	-0.08333333	-1.00000000	1.05761101	0.19094776	0.16592492	1.12995884	D2d
3.70000000	0.80804301	1.89968681	0.00000000	-0.08333333	-0.08333333	-1.00000000	1.06186624	0.20522452	0.16609200	1.32821724	D2d
3.80000000	0.81105022	1.87990150	0.00000000	-0.08333333	-0.08333333	-1.00000000	1.06690790	0.20145680	0.17145759	1.46732895	D2d
3.90000000	0.81478819	1.71629216	0.00000000	-0.08333333	-0.08333333	-1.00000000	1.07505416	0.16716997	0.16581986	1.19833656	D2d
4.00000000	0.81890370	1.67752915	0.00000000	-0.08333333	-0.08333333	-1.00000000	1.08313311	0.15598585	0.16576351	1.19579769	D2d
4.10000000	0.82033606	1.74283963	0.00000000	-0.08333333	-0.08333333	-1.00000000	1.08503898	0.17333932	0.16616709	1.41219007	D2d
4.20000000	0.82413563	1.57452141	0.00000000	-0.08333333	-0.08333333	-1.00000000	1.09112220	0.13921544	0.17748372	1.62765811	D2d
4.30000000	0.82690476	1.61856342	0.00000000	-0.08333333	-0.08333333	-1.00000000	1.09585886	0.14985913	0.17122809	1.62456796	D2d
4.40000000	0.82933957	1.59075467	0.00000000	-0.08333333	-0.08333333	-1.00000000	1.10240957	0.14227192	0.17268632	1.70968935	D2d
4.50000000	0.83244148	1.74047783	0.00000000	-0.08333333	-0.08333333	-1.00000000	1.10586818	0.14775740	0.17477669	1.81674559	D2d
4.60000000	0.83521285	1.66149851	0.00000000	-0.08333333	-0.08333333	-1.00000000	1.11011248	0.13319450	0.17413801	1.75063306	D2d
4.70000000	0.83710350	1.70786478	0.00000000	-0.08333333	-0.08333333	-1.00000000	1.11422774	0.13747465	0.17602210	1.94615032	D2d
4.80000000	0.83835940	1.88843696	0.00000000	-0.08333333	-0.08333333	-1.00000000	1.11564711	0.13260381	0.16877328	1.83305862	D2d
4.90000000	0.84118332	1.66907101	0.00000000	-0.08333333	-0.08333333	-1.00000000	1.12138218	0.13056096	0.17012447	1.82934308	D2d
5.00000000	0.84300398	1.82898355	0.00000000	-0.08333333	-0.08333333	-1.00000000	1.12247262	0.12968412	0.17467843	2.11311013	D2d
5.10000000	0.84355518	1.76233668	0.00000000	-0.08333333	-0.08333333	-1.00000000	1.12305476	0.12708241	0.16665094	1.85824706	D2d
0.10000000	0.02724537	0.01016815	0.00000000	-0.12500000	-0.12500000	-1.00000000	0.14574569	0.01470370	0.17032248	0.00975775	D2d
0.20000000	0.05147448	0.04397028	0.00000000	-0.12500000	-0.12500000	-1.00000000	0.14989701	0.02895533	0.17290403	0.02049458	D2d
0.30000000	0.08183614	0.09057001	0.00000000	-0.12500000	-0.12500000	-1.00000000	0.14880383	0.03985446	0.17364447	0.03325049	D2d
0.40000000	0.10832916	0.16249248	0.00000000	-0.12500000	-0.12500000	-1.00000000	0.14806622	0.05763730	0.17310594	0.04304890	D2d
0.50000000	0.13604619	0.21484267	0.00000000	-0.12500000	-0.12500000	-1.00000000	0.15259087	0.08349152	0.16979211	0.04668891	D2d
0.60000000	0.16048886	0.31124735	0.00000000	-0.12500000	-0.12500000	-1.00000000	0.15898354	0.10131273	0.17168512	0.06221911	D2d
0.70000000	0.18730953	0.45842431	0.00000000	-0.12500000	-0.12500000	-1.00000000	0.16169514	0.12024018	0.16974017	0.06792455	D2d
0.80000000	0.21255634	0.58838918	0.00000000	-0.12500000	-0.12500000	-1.00000000	0.16547905	0.13287803	0.17380892	0.08257494	D2d
0.90000000	0.23500109	0.72757512	0.00000000	-0.12500000	-0.12500000	-1.00000000	0.17120009	0.17534109	0.17190089	0.09073871	D2d
1.00000000	0.26059098	0.83929707	0.00000000	-0.12500000	-0.12500000	-1.00000000	0.17581299	0.19189151	0.17156575	0.10714487	D2d
1.10000000	0.28387868	1.02753675	0.00000000	-0.12500000	-0.12500000	-1.00000000	0.19056834	0.25428626	0.17436149	0.10043710	D2d
1.20000000	0.30687895	1.25938435	0.00000000	-0.12500000	-0.12500000	-1.00000000	0.20103008	0.34433570	0.17196398	0.13296287	D2d
1.30000000	0.32732078	1.43612452	0.00000000	-0.12500000	-0.12500000	-1.00000000	0.21758904	0.40222875	0.17308862	0.13477549	D2d
1.40000000	0.34848379	1.44434051	0.00000000	-0.12500000	-0.12500000	-1.00000000	0.23252640	0.47585552	0.17082510	0.13517402	D2d
1.50000000	0.37339692	1.81766663	0.00000000	-0.12500000	-0.12500000	-1.00000000	0.25792693	0.72302311	0.17413493	0.15813046	D2d
1.60000000	0.39678850	2.54492068	0.00000000	-0.12500000	-0.12500000	-1.00000000	0.29242408	0.93998988	0.17274966	0.17667495	D2d
1.70000000	0.42131561	2.72061568	0.00000000	-0.12500000	-0.12500000	-1.00000000	0.32378829	1.21590257	0.17399430	0.20138796	D2d
1.80000000	0.45500343	4.42041483	0.00000000	-0.12500000	-0.12500000	-1.00000000	0.40337174	2.00726585	0.17374705	0.24617341	D2d
1.90000000	0.49917215	7.97901120	0.00000000	-0.12500000	-0.12500000	-1.00000000	0.52581406	2.93166451	0.17195723	0.27251095	D2d
2.00000000	0.55699461	7.42336216	0.00000000	-0.12500000	-0.12500000	-1.00000000	0.67335730	2.00904943	0.16979599	0.31639227	D2d
2.10000000	0.59955796	6.35271619	0.00000000	-0.12500000	-0.12500000	-1.00000000	0.76616900	1.27328071	0.17404752	0.41502312	D2d
2.20000000	0.63224823	5.14425248	0.00000000	-0.12500000	-0.12500000	-1.00000000	0.83557633	0.65742948	0.17304405	0.48225883	D2d
2.30000000	0.65583471	4.58625048	0.00000000	-0.12500000	-0.12500000	-1.00000000	0.87300484	0.55260152	0.17012759	0.57678337	D2d
2.40000000	0.67278143	4.03577219	0.00000000	-0.12500000	-0.12500000	-1.00000000	0.90121652	0.46477493	0.17520720	0.58847798	D2d
2.50000000	0.69190246	3.26565946	0.00000000	-0.12500000	-0.12500000	-1.00000000	0.92744606	0.36870569	0.17571847	0.71818860	D2d
2.60000000	0.70442553	2.62312678	0.00000000	-0.12500000	-0.12500000	-1.00000000	0.94945319	0.30493039	0.17643621	0.84501249	D2d
2.70000000	0.71449533	2.30689187	0.00000000	-0.12500000	-0.12500000	-1.00000000	0.96295057	0.28967136	0.17661165	0.72945417	D2d
2.80000000	0.72424826	2.36627097	0.00000000	-0.12500000	-0.12500000	-1.00000000	0.97743267	0.26950154	0.17351097	0.83568343	D2d
2.90000000	0.73256709	2.62929831	0.00000000	-0.12500000	-0.12500000	-1.00000000	0.99050325	0.27151347	0.18159572	1.01762776	D2d
3.00000000	0.73978636	2.69635305	0.00000000	-0.12500000	-0.12500000	-1.00000000	0.99972919	0.28413742	0.18317703	1.05350651	D2d
3.10000000	0.74626720	2.42682156	0.00000000	-0.12500000	-0.12500000	-1.00000000	1.01149308	0.27100088	0.18215732	0.99685777	D2d
3.20000000	0.75362808	2.03925988	0.00000000	-0.12500000	-0.12500000	-1.00000000	1.02375558	0.23244876	0.17034147	0.96768093	D2d
3.30000000	0.76042073	2.16850625	0.00000000	-0.12500000	-0.12500000	-1.00000000	1.03509155	0.21925585	0.17411405	1.16963652	D2d
3.40000000	0.76545372	2.17392000	0.00000000	-0.12500000	-0.12500000	-1.00000000	1.04386374	0.23251336	0.17851121	1.09796668	D2d
3.50000000	0.77060537	1.97550842	0.00000000	-0.12500000	-0.12500000	-1.00000000	1.05312929	0.19105110	0.17749987	1.21849411	D2d
3.60000000	0.77494949	2.02532725	0.00000000	-0.12500000	-0.12500000	-1.00000000	1.06168622	0.17453058	0.17958630	1.27650729	D2d
3.70000000	0.78043631	2.17965507	0.00000000	-0.12500000	-0.12500000	-1.00000000	1.06881054	0.17541961	0.17507549	1.46725456	D2d
3.80000000	0.78325223	2.10126281	0.00000000	-0.12500000	-0.12500000	-1.00000000	1.07232896	0.19908643	0.18242118	1.60165560	D2d
3.90000000	0.78739947	2.31696861	0.00000000	-0.12500000	-0.12500000	-1.00000000	1.07947418	0.17827885	0.17913127	1.50931091	D2d
4.00000000	0.79104948	2.29926581	0.00000000	-0.12500000	-0.12500000	-1.00000000	1.08274169	0.18347363	0.17786020	1.65481117	D2d
4.10000000	0.79443504	2.41902505	0.00000000	-0.12500000	-0.12500000	-1.00000000	1.08866997	0.17924505	0.18734091	1.92916808	D2d
4.20000000	0.79878241	2.14129212	0.00000000	-0.12500000	-0.12500000	-1.00000000	1.09585162	0.14330781	0.17924928	1.64078845	D2d
4.30000000	0.80090046	2.27267032	0.00000000	-0.12500000	-0.12500000	-1.00000000	1.09930877	0.15032004	0.17932211	1.76164042	D2d
4.40000000	0.80384667	2.31433610	0.00000000	-0.12500000	-0.12500000	-1.00000000	1.10449809	0.13428321	0.18091986	1.90040653	D2d
4.50000000	0.80716980	2.13973611	0.00000000	-0.12500000	-0.12500000	-1.00000000	1.10878718	0.13812120	0.18805994	1.96880639	D2d
4.60000000	0.81011795	2.15323815	0.00000000	-0.12500000	-0.12500000	-1.00000000	1.11166992	0.13552350	0.18306498	2.23438116	D2d
4.70000000	0.81366936	2.08357114	0.00000000	-0.12500000	-0.12500000	-1.00000000	1.11747115	0.10424602	0.18530778	1.94884262	D2d
4.80000000	0.81490043	2.45652007	0.00000000	-0.12500000	-0.12500000	-1.00000000	1.11798736	0.12816489	0.18151942	2.09847135	D2d
4.90000000	0.81815418	2.23459876	0.00000000	-0.12500000	-0.12500000	-1.00000000	1.12170142	0.12252791	0.18494292	2.05745775	D2d
5.00000000	0.82224144	2.51290147	0.00000000	-0.12500000	-0.12500000	-1.00000000	1.12826325	0.10806334	0.19305289	2.74509227	D2d
5.10000000	0.82384558	2.64875665	0.00000000	-0.12500000	-0.12500000	-1.00000000	1.12955453	0.11229014	0.18967681	2.29951690	D2d
0.10000000	0.02415330	0.00952835	0.00000000	-0.16666667	-0.16666667	-1.00000000	0.14710661	0.01440806	0.17425006	0.01005717	D2d
0.20000000	0.05313910	0.03929188	0.00000000	-0.16666667	-0.16666667	-1.00000000	0.14940889	0.03158032	0.17355894	0.02015026	D2d
0.30000000	0.07721154	0.09958522	0.00000000	-0.16666667	-0.16666667	-1.00000000	0.14809082	0.04393754	0.17524790	0.02958160	D2d
0.40000000	0.10285369	0.18527313	0.00000000	-0.16666667	-0.16666667	-1.00000000	0.15034051	0.06180081	0.17596888	0.04375644	D2d
0.50000000	0.13088104	0.25371336	0.00000000	-0.16666667	-0.16666667	-1.00000000	0.15501180	0.07923615	0.17298924	0.05023045	D2d
0.60000000	0.15407161	0.36139261	0.00000000	-0.16666667	-0.16666667	-1.00000000	0.15725625	0.09852128	0.16991437	0.06108019	D2d
0.70000000	0.18061913	0.45093664	0.00000000	-0.16666667	-0.16666667	-1.00000000	0.16346099	0.12500932	0.17147413	0.06823210	D2d
0.80000000	0.20410311	0.54822661	0.00000000	-0.16666667	-0.16666667	-1.00000000	0.16737182	0.16570963	0.17365213	0.07880111	D2d
0.90000000	0.22577099	0.84806115	0.00000000	-0.16666667	-0.16666667	-1.00000000	0.17409806	0.17561571	0.17090895	0.08911239	D2d
1.00000000	0.24944233	0.83331579	0.00000000	-0.16666667	-0.16666667	-1.00000000	0.18371135	0.21275541	0.17268662	0.09862207	D2d
1.10000000	0.27275192	1.02171932	0.00000000	-0.16666667	-0.16666667	-1.00000000	0.18937555	0.28757987	0.17242792	0.10109130	D2d
1.20000000	0.29246662	1.23417009	0.00000000	-0.16666667	-0.16666667	-1.00000000	0.20081067	0.30882983	0.17253188	0.13057443	D2d
1.30000000	0.31711458	1.36087301	0.00000000	-0.16666667	-0.16666667	-1.00000000	0.22094677	0.38992573	0.17473551	0.13875655	D2d
1.40000000	0.33887268	1.64371510	0.00000000	-0.16666667	-0.16666667	-1.00000000	0.23883599	0.58028472	0.17019415	0.15062433	D2d
1.50000000	0.36239788	1.95674531	0.00000000	-0.16666667	-0.16666667	-1.00000000	0.26108984	0.61522549	0.17285407	0.15709142	D2d
1.60000000	0.38094087	2.51682928	0.00000000	-0.16666667	-0.16666667	-1.00000000	0.28313675	1.03974378	0.17624007	0.17776347	D2d
1.70000000	0.40866310	3.70600078	0.00000000	-0.16666667	-0.16666667	-1.00000000	0.34254104	1.40795963	0.17470172	0.21957571	D2d
1.80000000	0.44077824	4.98730288	0.00000000	-0.16666667	-0.16666667	-1.00000000	0.41512558	2.07580913	0.17517140	0.22715366	D2d
1.90000000	0.48747703	6.95847472	0.00000000	-0.16666667	-0.16666667	-1.00000000	0.54966724	2.47315620	0.17670884	0.27126435	D2d
2.00000000	0.54180513	7.79252839	0.00000000	-0.16666667	-0.16666667	-1.00000000	0.68885519	1.96822887	0.17424006	0.38534493	D2d
2.10000000	0.58604655	5.67582763	0.00000000	-0.16666667	-0.16666667	-1.00000000	0.78840830	1.06363891	0.17944966	0.54019318	D2d
2.20000000	0.61276102	5.91873998	0.00000000	-0.16666667	-0.16666667	-1.00000000	0.83943703	0.80483476	0.18010616	0.54861934	D2d
2.30000000	0.63392231	4.01641570	0.00000000	-0.16666667	-0.16666667	-1.00000000	0.87324201	0.51390586	0.18258537	0.59741233	D2d
2.40000000	0.65217970	3.63535542	0.00000000	-0.16666667	-0.16666667	-1.00000000	0.90421959	0.42648723	0.18410012	0.65214985	D2d
2.50000000	0.67153437	3.15894146	0.00000000	-0.16666667	-0.16666667	-1.00000000	0.93405889	0.34603321	0.17979939	0.62530996	D2d
2.60000000	0.68103283	3.19585152	0.00000000	-0.16666667	-0.16666667	-1.00000000	0.94618692	0.30436943	0.18341106	0.79782364	D2d
2.70000000	0.69488621	3.69300902	0.00000000	-0.16666667	-0.16666667	-1.00000000	0.96848020	0.37864929	0.18951010	0.89778017	D2d
2.80000000	0.70512454	2.99986417	0.00000000	-0.16666667	-0.16666667	-1.00000000	0.98235155	0.31527001	0.18703822	0.86728817	D2d
2.90000000	0.71391169	2.47031923	0.00000000	-0.16666667	-0.16666667	-1.00000000	0.99874682	0.23876366	0.18773192	0.98943413	D2d
3.00000000	0.72173223	2.97151751	0.00000000	-0.16666667	-0.16666667	-1.00000000	1.00980179	0.25920594	0.20597004	1.46071728	D2d
3.10000000	0.72843090	2.56365698	0.00000000	-0.16666667	-0.16666667	-1.00000000	1.01659667	0.22874793	0.20731092	1.48350133	D2d
3.20000000	0.73562331	2.48076881	0.00000000	-0.16666667	-0.16666667	-1.00000000	1.03024899	0.20350351	0.20473423	1.53189384	D2d
3.30000000	0.74393999	2.44610023	0.00000000	-0.16666667	-0.16666667	-1.00000000	1.04436924	0.20333534	0.20663283	1.94912441	D2d
3.40000000	0.74760628	2.76993580	0.00000000	-0.16666667	-0.16666667	-1.00000000	1.04789205	0.22288376	0.21580867	1.93142604	D2d
3.50000000	0.75165122	2.68469038	0.00000000	-0.16666667	-0.16666667	-1.00000000	1.04973918	0.20701110	0.21211837	1.75350608	D2d
3.60000000	0.75746092	2.84972862	0.00000000	-0.16666667	-0.16666667	-1.00000000	1.05904959	0.19775293	0.21315179	2.02794306	D2d
3.70000000	0.76303702	2.56749418	0.00000000	-0.16666667	-0.16666667	-1.00000000	1.06768962	0.16327074	0.22664326	2.67518262	D2d
3.80000000	0.76844581	2.73174066	0.00000000	-0.16666667	-0.16666667	-1.00000000	1.07486569	0.17520161	0.22912820	2.29155370	D2d
