1.69625000	0.90838587	3.41862644	-1.00000000	-1.00000000	-2.00000000	0.00062743	1.33484202	0.00071667	1.74158939	0.00071667	1.74158939	D2d
1.72500000	0.91060450	3.72649172	-1.00000000	-1.00000000	-2.00000000	0.00062518	1.34777498	0.00071163	1.74624560	0.00071163	1.74624560	D2d
1.75375000	0.91456090	3.77682229	-1.00000000	-1.00000000	-2.00000000	0.00062348	1.36276105	0.00071378	1.78611935	0.00071378	1.78611935	D2d
1.78250000	0.91693957	3.49878357	-1.00000000	-1.00000000	-2.00000000	0.00063326	1.42891658	0.00072412	1.86839634	0.00072412	1.86839634	D2d
1.81125000	0.91882189	3.49462659	-1.00000000	-1.00000000	-2.00000000	0.00063158	1.44426711	0.00071961	1.87495509	0.00071961	1.87495509	D2d
1.84000000	0.92133807	3.50564746	-1.00000000	-1.00000000	-2.00000000	0.00063186	1.46850531	0.00071779	1.89508605	0.00071779	1.89508605	D2d
1.86875000	0.92330223	3.15504420	-1.00000000	-1.00000000	-2.00000000	0.00062956	1.48061923	0.00071959	1.93434110	0.00071959	1.93434110	D2d
1.89750000	0.92648373	2.92879743	-1.00000000	-1.00000000	-2.00000000	0.00063568	1.53275105	0.00072464	1.99175777	0.00072464	1.99175777	D2d
1.92625000	0.92973587	3.00482429	-1.00000000	-1.00000000	-2.00000000	0.00063593	1.55720077	0.00072525	2.02534050	0.00072525	2.02534050	D2d
1.95500000	0.93107758	2.74687199	-1.00000000	-1.00000000	-2.00000000	0.00064195	1.61050031	0.00073155	2.09145148	0.00073155	2.09145148	D2d
1.98375000	0.93273406	2.82764637	-1.00000000	-1.00000000	-2.00000000	0.00064222	1.63558162	0.00073251	2.12780414	0.00073251	2.12780414	D2d
2.01250000	0.93417789	2.37158989	-1.00000000	-1.00000000	-2.00000000	0.00064148	1.65542124	0.00073046	2.14652496	0.00073046	2.14652496	D2d
2.04125000	0.93686235	2.20251522	-1.00000000	-1.00000000	-2.00000000	0.00064203	1.68195165	0.00073397	2.19819280	0.00073397	2.19819280	D2d
2.07000000	0.93834014	2.30292023	-1.00000000	-1.00000000	-2.00000000	0.00064543	1.72375750	0.00073721	2.24885536	0.00073721	2.24885536	D2d
2.09875000	0.93986453	2.18477528	-1.00000000	-1.00000000	-2.00000000	0.00064512	1.74602111	0.00073896	2.29096701	0.00073896	2.29096701	D2d
2.12750000	0.94087210	2.37738061	-1.00000000	-1.00000000	-2.00000000	0.00063970	1.74033617	0.00073198	2.27864590	0.00073198	2.27864590	D2d
2.15625000	0.94269384	2.03503664	-1.00000000	-1.00000000	-2.00000000	0.00064600	1.79876455	0.00073754	2.34470898	0.00073754	2.34470898	D2d
2.18500000	0.94377439	1.95550059	-1.00000000	-1.00000000	-2.00000000	0.00064307	1.80624539	0.00073589	2.36531910	0.00073589	2.36531910	D2d
2.21375000	0.94480865	1.77302865	-1.00000000	-1.00000000	-2.00000000	0.00064984	1.86875684	0.00074379	2.44817749	0.00074379	2.44817749	D2d
2.24250000	0.94645330	1.89893344	-1.00000000	-1.00000000	-2.00000000	0.00064722	1.87777060	0.00074008	2.45526040	0.00074008	2.45526040	D2d
2.27125000	0.94746605	1.78407623	-1.00000000	-1.00000000	-2.00000000	0.00064972	1.91659565	0.00074289	2.50568434	0.00074289	2.50568434	D2d
2.30000000	0.94756230	1.73155549	-1.00000000	-1.00000000	-2.00000000	0.00065238	1.95678367	0.00074534	2.55420038	0.00074534	2.55420038	D2d
2.32875000	0.94842990	1.78365016	-1.00000000	-1.00000000	-2.00000000	0.00064948	1.96369003	0.00074243	2.56593385	0.00074243	2.56593385	D2d
2.35750000	0.94902856	1.57990508	-1.00000000	-1.00000000	-2.00000000	0.00064526	1.96215308	0.00073897	2.57345203	0.00073897	2.57345203	D2d
2.38625000	0.95022412	1.59323661	-1.00000000	-1.00000000	-2.00000000	0.00065000	2.01534411	0.00074244	2.62939559	0.00074244	2.62939559	D2d
2.41500000	0.95128883	1.56080345	-1.00000000	-1.00000000	-2.00000000	0.00065123	2.04741119	0.00074412	2.67312319	0.00074412	2.67312319	D2d
2.44375000	0.95244757	1.54501752	-1.00000000	-1.00000000	-2.00000000	0.00064806	2.05164758	0.00074139	2.68515193	0.00074139	2.68515193	D2d
2.47250000	0.95332968	1.36084311	-1.00000000	-1.00000000	-2.00000000	0.00065162	2.09865126	0.00074527	2.74518745	0.00074527	2.74518745	D2d
2.50125000	0.95369878	1.44913981	-1.00000000	-1.00000000	-2.00000000	0.00065463	2.14268177	0.00074749	2.79367654	0.00074749	2.79367654	D2d
2.53000000	0.95460522	1.37580318	-1.00000000	-1.00000000	-2.00000000	0.00065212	2.15072146	0.00074601	2.81462678	0.00074601	2.81462678	D2d
2.55875000	0.95526053	1.34996307	-1.00000000	-1.00000000	-2.00000000	0.00065622	2.20263136	0.00074973	2.87506743	0.00074973	2.87506743	D2d
2.58750000	0.95589022	1.36164514	-1.00000000	-1.00000000	-2.00000000	0.00065197	2.19859235	0.00074558	2.87532198	0.00074558	2.87532198	D2d
2.61625000	0.95652960	1.26751909	-1.00000000	-1.00000000	-2.00000000	0.00065168	2.22107904	0.00074463	2.89980282	0.00074463	2.89980282	D2d
2.64500000	0.95686052	1.21788726	-1.00000000	-1.00000000	-2.00000000	0.00065495	2.26809223	0.00074887	2.96514483	0.00074887	2.96514483	D2d
2.67375000	0.95720346	1.12993923	-1.00000000	-1.00000000	-2.00000000	0.00065354	2.28282518	0.00074736	2.98536868	0.00074736	2.98536868	D2d
2.70250000	0.95780295	1.06094359	-1.00000000	-1.00000000	-2.00000000	0.00065424	2.31236037	0.00074871	3.02835383	0.00074871	3.02835383	D2d
2.73125000	0.95835418	1.16096728	-1.00000000	-1.00000000	-2.00000000	0.00065543	2.34543764	0.00074972	3.06880028	0.00074972	3.06880028	D2d
2.76000000	0.95874883	1.03766966	-1.00000000	-1.00000000	-2.00000000	0.00065566	2.37179687	0.00074952	3.09949050	0.00074952	3.09949050	D2d
2.78875000	0.95900657	1.01601870	-1.00000000	-1.00000000	-2.00000000	0.00065154	2.36646192	0.00074571	3.10004031	0.00074571	3.10004031	D2d
2.81750000	0.95923653	1.03673000	-1.00000000	-1.00000000	-2.00000000	0.00065302	2.40175666	0.00074741	3.14629180	0.00074741	3.14629180	D2d
2.84625000	0.95947680	0.97766342	-1.00000000	-1.00000000	-2.00000000	0.00065344	2.42941111	0.00074825	3.18555267	0.00074825	3.18555267	D2d
2.87500000	0.95955603	0.99493604	-1.00000000	-1.00000000	-2.00000000	0.00065693	2.48021448	0.00075209	3.25082494	0.00075209	3.25082494	D2d
2.90375000	0.95979805	0.93426440	-1.00000000	-1.00000000	-2.00000000	0.00065266	2.47254704	0.00074685	3.23774934	0.00074685	3.23774934	D2d
2.93250000	0.96009320	0.94903159	-1.00000000	-1.00000000	-2.00000000	0.00065342	2.50281675	0.00074786	3.27861114	0.00074786	3.27861114	D2d
2.96125000	0.96050661	0.87019026	-1.00000000	-1.00000000	-2.00000000	0.00065640	2.55046550	0.00075044	3.33361443	0.00075044	3.33361443	D2d
2.99000000	0.96077182	0.85669198	-1.00000000	-1.00000000	-2.00000000	0.00065616	2.57339607	0.00075026	3.36444248	0.00075026	3.36444248	D2d
3.01875000	0.96106396	0.86128682	-1.00000000	-1.00000000	-2.00000000	0.00065519	2.59041461	0.00074989	3.39341732	0.00074989	3.39341732	D2d
3.04750000	0.96135114	0.79744652	-1.00000000	-1.00000000	-2.00000000	0.00065431	2.60808782	0.00074894	3.41704459	0.00074894	3.41704459	D2d
3.07625000	0.96162683	0.84052495	-1.00000000	-1.00000000	-2.00000000	0.00065621	2.64803298	0.00075126	3.47064821	0.00075126	3.47064821	D2d
3.10500000	0.96180802	0.74617860	-1.00000000	-1.00000000	-2.00000000	0.00065620	2.67269447	0.00075040	3.49511523	0.00075040	3.49511523	D2d
3.13375000	0.96207770	0.69435617	-1.00000000	-1.00000000	-2.00000000	0.00065752	2.70832287	0.00075227	3.54509572	0.00075227	3.54509572	D2d
3.16250000	0.96212213	0.72300693	-1.00000000	-1.00000000	-2.00000000	0.00065575	2.71844068	0.00075046	3.56043506	0.00075046	3.56043506	D2d
3.19125000	0.96234562	0.67282673	-1.00000000	-1.00000000	-2.00000000	0.00065656	2.74995656	0.00075091	3.59707397	0.00075091	3.59707397	D2d
3.22000000	0.96251791	0.66946246	-1.00000000	-1.00000000	-2.00000000	0.00065550	2.76576073	0.00075008	3.62147589	0.00075008	3.62147589	D2d
3.24875000	0.96267896	0.65569104	-1.00000000	-1.00000000	-2.00000000	0.00065593	2.79411664	0.00075023	3.65527592	0.00075023	3.65527592	D2d
3.27750000	0.96276938	0.68208416	-1.00000000	-1.00000000	-2.00000000	0.00065575	2.81731413	0.00075062	3.69144863	0.00075062	3.69144863	D2d
3.30625000	0.96291331	0.65372761	-1.00000000	-1.00000000	-2.00000000	0.00065704	2.85318094	0.00075174	3.73493478	0.00075174	3.73493478	D2d
3.33500000	0.96309401	0.56936229	-1.00000000	-1.00000000	-2.00000000	0.00065663	2.87438319	0.00075132	3.76319229	0.00075132	3.76319229	D2d
3.36375000	0.96328697	0.56651543	-1.00000000	-1.00000000	-2.00000000	0.00065701	2.90259840	0.00075162	3.79864851	0.00075162	3.79864851	D2d
3.39250000	0.96337608	0.62616902	-1.00000000	-1.00000000	-2.00000000	0.00065638	2.92172297	0.00075112	3.82609238	0.00075112	3.82609238	D2d
3.42125000	0.96339967	0.60564245	-1.00000000	-1.00000000	-2.00000000	0.00065775	2.95882452	0.00075237	3.87135883	0.00075237	3.87135883	D2d
3.45000000	0.96352309	0.54055792	-1.00000000	-1.00000000	-2.00000000	0.00065617	2.96935327	0.00075067	3.88622855	0.00075067	3.88622855	D2d
3.47875000	0.96360223	0.48926365	-1.00000000	-1.00000000	-2.00000000	0.00065681	2.99998911	0.00075186	3.93102917	0.00075186	3.93102917	D2d
3.50750000	0.96376073	0.51872957	-1.00000000	-1.00000000	-2.00000000	0.00065890	3.04406148	0.00075404	3.98652073	0.00075404	3.98652073	D2d
3.53625000	0.96388862	0.47576739	-1.00000000	-1.00000000	-2.00000000	0.00065592	3.04129352	0.00075065	3.98313994	0.00075065	3.98313994	D2d
3.56500000	0.96399142	0.50052884	-1.00000000	-1.00000000	-2.00000000	0.00065863	3.09139987	0.00075276	4.03816831	0.00075276	4.03816831	D2d
3.59375000	0.96408310	0.46471067	-1.00000000	-1.00000000	-2.00000000	0.00065606	3.09204876	0.00075028	4.04399372	0.00075028	4.04399372	D2d
3.62250000	0.96406107	0.47586514	-1.00000000	-1.00000000	-2.00000000	0.00065913	3.14602058	0.00075417	4.11868814	0.00075417	4.11868814	D2d
3.65125000	0.96417291	0.46755086	-1.00000000	-1.00000000	-2.00000000	0.00065681	3.14867824	0.00075146	4.12161193	0.00075146	4.12161193	D2d
3.68000000	0.96430798	0.44168173	-1.00000000	-1.00000000	-2.00000000	0.00065803	3.18527565	0.00075215	4.16169618	0.00075215	4.16169618	D2d
3.70875000	0.96440676	0.42763375	-1.00000000	-1.00000000	-2.00000000	0.00065926	3.22220474	0.00075377	4.21224353	0.00075377	4.21224353	D2d
3.73750000	0.96449969	0.41524371	-1.00000000	-1.00000000	-2.00000000	0.00065732	3.22806465	0.00075208	4.22588327	0.00075208	4.22588327	D2d
3.76625000	0.96452190	0.40847868	-1.00000000	-1.00000000	-2.00000000	0.00065678	3.24761263	0.00075163	4.25335075	0.00075163	4.25335075	D2d
3.79500000	0.96454331	0.39670699	-1.00000000	-1.00000000	-2.00000000	0.00065756	3.28016294	0.00075241	4.29471436	0.00075241	4.29471436	D2d
3.82375000	0.96465184	0.36785404	-1.00000000	-1.00000000	-2.00000000	0.00065829	3.31236740	0.00075323	4.33665435	0.00075323	4.33665435	D2d
3.85250000	0.96473438	0.38856342	-1.00000000	-1.00000000	-2.00000000	0.00065877	3.34208518	0.00075319	4.36888097	0.00075319	4.36888097	D2d
3.88125000	0.96461201	0.37649402	-1.00000000	-1.00000000	-2.00000000	0.00065859	3.36526860	0.00075322	4.40182210	0.00075322	4.40182210	D2d
3.91000000	0.96460171	0.37956047	-1.00000000	-1.00000000	-2.00000000	0.00065867	3.39093169	0.00075333	4.43564361	0.00075333	4.43564361	D2d
3.93875000	0.96474138	0.35577174	-1.00000000	-1.00000000	-2.00000000	0.00065532	3.38126158	0.00075006	4.42957997	0.00075006	4.42957997	D2d
3.96750000	0.96481677	0.32947298	-1.00000000	-1.00000000	-2.00000000	0.00065787	3.43248973	0.00075272	4.49357956	0.00075272	4.49357956	D2d
3.99625000	0.96486954	0.33444218	-1.00000000	-1.00000000	-2.00000000	0.00065722	3.45050780	0.00075186	4.51580541	0.00075186	4.51580541	D2d
4.02500000	0.96489071	0.31711948	-1.00000000	-1.00000000	-2.00000000	0.00065864	3.49042490	0.00075353	4.56859562	0.00075353	4.56859562	D2d
4.05375000	0.96495613	0.33973084	-1.00000000	-1.00000000	-2.00000000	0.00065910	3.52028130	0.00075433	4.61091984	0.00075433	4.61091984	D2d
4.08250000	0.96500845	0.31127177	-1.00000000	-1.00000000	-2.00000000	0.00065757	3.52876728	0.00075256	4.62190214	0.00075256	4.62190214	D2d
4.11125000	0.96506084	0.29237231	-1.00000000	-1.00000000	-2.00000000	0.00065936	3.57300244	0.00075363	4.66766661	0.00075363	4.66766661	D2d
4.14000000	0.96509032	0.29588312	-1.00000000	-1.00000000	-2.00000000	0.00065832	3.58659230	0.00075323	4.69539662	0.00075323	4.69539662	D2d
4.16875000	0.96510032	0.30929523	-1.00000000	-1.00000000	-2.00000000	0.00065755	3.60313991	0.00075228	4.71598201	0.00075228	4.71598201	D2d
4.19750000	0.96514512	0.28164769	-1.00000000	-1.00000000	-2.00000000	0.00065653	3.61667617	0.00075103	4.73277995	0.00075103	4.73277995	D2d
4.22625000	0.96518289	0.26177909	-1.00000000	-1.00000000	-2.00000000	0.00065806	3.65841586	0.00075269	4.78628724	0.00075269	4.78628724	D2d
4.25500000	0.96520778	0.27138076	-1.00000000	-1.00000000	-2.00000000	0.00065914	3.69544037	0.00075340	4.82798838	0.00075340	4.82798838	D2d
4.28375000	0.96525467	0.28985878	-1.00000000	-1.00000000	-2.00000000	0.00065639	3.68948580	0.00075112	4.83117764	0.00075112	4.83117764	D2d
4.31250000	0.96523220	0.23677864	-1.00000000	-1.00000000	-2.00000000	0.00065686	3.71949146	0.00075173	4.87149999	0.00075173	4.87149999	D2d
4.34125000	0.96521730	0.28146367	-1.00000000	-1.00000000	-2.00000000	0.00065818	3.75943748	0.00075259	4.91526839	0.00075259	4.91526839	D2d
4.37000000	0.96524017	0.27496136	-1.00000000	-1.00000000	-2.00000000	0.00065792	3.78125379	0.00075263	4.94832236	0.00075263	4.94832236	D2d
4.39875000	0.96532970	0.25624617	-1.00000000	-1.00000000	-2.00000000	0.00065888	3.81728608	0.00075418	5.00142105	0.00075418	5.00142105	D2d
4.42750000	0.96534672	0.24937586	-1.00000000	-1.00000000	-2.00000000	0.00065757	3.82695443	0.00075258	5.01272696	0.00075258	5.01272696	D2d
4.45625000	0.96540807	0.21973942	-1.00000000	-1.00000000	-2.00000000	0.00065809	3.85786111	0.00075283	5.04865798	0.00075283	5.04865798	D2d
4.48500000	0.96538928	0.25950625	-1.00000000	-1.00000000	-2.00000000	0.00065766	3.87767626	0.00075212	5.07164257	0.00075212	5.07164257	D2d
4.51375000	0.96545147	0.24954024	-1.00000000	-1.00000000	-2.00000000	0.00065786	3.90495911	0.00075273	5.11246200	0.00075273	5.11246200	D2d
4.54250000	0.96550344	0.22838979	-1.00000000	-1.00000000	-2.00000000	0.00065824	3.93433457	0.00075294	5.14784621	0.00075294	5.14784621	D2d
4.57125000	0.96547114	0.20611935	-1.00000000	-1.00000000	-2.00000000	0.00065875	3.96540059	0.00075386	5.19315042	0.00075386	5.19315042	D2d
4.60000000	0.96554687	0.21234789	-1.00000000	-1.00000000	-2.00000000	0.00065989	4.00417256	0.00075460	5.23610238	0.00075460	5.23610238	D2d
4.62875000	0.96552766	0.22486480	-1.00000000	-1.00000000	-2.00000000	0.00066001	4.03063856	0.00075514	5.27638881	0.00075514	5.27638881	D2d
4.65750000	0.96553933	0.22012031	-1.00000000	-1.00000000	-2.00000000	0.00065764	4.02658632	0.00075246	5.27148961	0.00075246	5.27148961	D2d
4.68625000	0.96558782	0.21108749	-1.00000000	-1.00000000	-2.00000000	0.00065868	4.06437299	0.00075330	5.31582496	0.00075330	5.31582496	D2d
4.71500000	0.96561777	0.20757235	-1.00000000	-1.00000000	-2.00000000	0.00065893	4.09235972	0.00075355	5.35205881	0.00075355	5.35205881	D2d
4.74375000	0.96562278	0.22630530	-1.00000000	-1.00000000	-2.00000000	0.00065805	4.10636093	0.00075246	5.36902966	0.00075246	5.36902966	D2d
4.77250000	0.96564481	0.19332752	-1.00000000	-1.00000000	-2.00000000	0.00065822	4.13336258	0.00075301	5.40951884	0.00075301	5.40951884	D2d
4.80125000	0.96567001	0.20922267	-1.00000000	-1.00000000	-2.00000000	0.00065745	4.14848941	0.00075213	5.42943643	0.00075213	5.42943643	D2d
4.83000000	0.96570010	0.18591770	-1.00000000	-1.00000000	-2.00000000	0.00065939	4.19802809	0.00075451	5.49660711	0.00075451	5.49660711	D2d
4.85875000	0.96572507	0.21033536	-1.00000000	-1.00000000	-2.00000000	0.00065919	4.22049426	0.00075415	5.52402550	0.00075415	5.52402550	D2d
4.88750000	0.96575404	0.20223876	-1.00000000	-1.00000000	-2.00000000	0.00065804	4.23066588	0.00075322	5.54295022	0.00075322	5.54295022	D2d
4.91625000	0.96576205	0.19750600	-1.00000000	-1.00000000	-2.00000000	0.00065872	4.26428871	0.00075366	5.58209080	0.00075366	5.58209080	D2d
4.94500000	0.96574311	0.19882668	-1.00000000	-1.00000000	-2.00000000	0.00065854	4.28695500	0.00075353	5.61282605	0.00075353	5.61282605	D2d
4.97375000	0.96576657	0.20492192	-1.00000000	-1.00000000	-2.00000000	0.00065872	4.31415863	0.00075344	5.64406246	0.00075344	5.64406246	D2d
5.00250000	0.96573371	0.18258594	-1.00000000	-1.00000000	-2.00000000	0.00065872	4.33912664	0.00075371	5.68079356	0.00075371	5.68079356	D2d
5.03125000	0.96586150	0.16766773	-1.00000000	-1.00000000	-2.00000000	0.00065960	4.37567567	0.00075476	5.72935826	0.00075476	5.72935826	D2d
5.06000000	0.96584195	0.18360472	-1.00000000	-1.00000000	-2.00000000	0.00065856	4.38688036	0.00075374	5.74658325	0.00075374	5.74658325	D2d
5.08875000	0.96587044	0.17782337	-1.00000000	-1.00000000	-2.00000000	0.00066014	4.43298121	0.00075546	5.80556278	0.00075546	5.80556278	D2d
