Report J1/J3 = 0.500 .
Report J1/J3 = 0.500 .
0.000	-0.003	0.000	0.500	0.500	1.000	0.152	0.109	0.000	0.000
0.250	-0.032	0.019	0.500	0.500	1.000	0.127	0.123	0.026	0.018
0.500	-0.062	0.130	0.500	0.500	1.000	0.132	0.113	0.056	0.034
0.750	-0.097	0.449	0.500	0.500	1.000	0.151	0.108	0.121	0.092
1.000	-0.137	1.409	0.500	0.500	1.000	0.183	0.119	0.123	0.064
1.250	-0.178	1.217	0.500	0.500	1.000	0.164	0.125	0.224	0.124
1.500	-0.230	2.761	0.500	0.500	1.000	0.208	0.109	0.646	0.178
1.750	-0.299	6.045	0.500	0.500	1.000	0.267	0.101	0.420	0.084
2.000	-0.497	16.362	0.500	0.500	1.000	0.722	0.080	0.566	0.112
2.250	-0.727	11.883	0.500	0.500	1.000	0.970	0.066	0.106	0.158
2.500	-0.799	15.991	0.500	0.500	1.000	1.002	0.055	0.082	0.112
2.750	-0.850	3.249	0.500	0.500	1.000	1.083	0.051	0.045	0.050
3.000	-0.872	9.390	0.500	0.500	1.000	1.114	0.046	0.036	0.022
3.250	-0.910	2.007	0.500	0.500	1.000	1.142	0.040	0.040	0.036
3.500	-0.915	1.567	0.500	0.500	1.000	1.162	0.049	0.036	0.110
3.750	-0.916	0.308	0.500	0.500	1.000	1.147	0.041	0.018	0.037
4.000	-0.924	0.745	0.500	0.500	1.000	1.162	0.038	0.014	0.034
4.250	-0.928	1.426	0.500	0.500	1.000	1.176	0.046	0.029	0.084
4.500	-0.928	0.456	0.500	0.500	1.000	1.174	0.053	0.013	0.062
4.750	-0.929	1.039	0.500	0.500	1.000	1.181	0.043	0.005	0.066
Time taken is 9428285 microseconds. 
